time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-04-22T17:53:58.519Z,51.6608,160.6319,10,4.1,mb,,275,1.827,0.6,us,us70003fls,2019-06-26T20:55:15.040Z,"204 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,11.1,2,0.262,4,reviewed,us,us
2019-04-22T14:51:55.682Z,46.1846,151.5337,49.82,4.3,mb,,169,6.098,0.4,us,us70003fll,2019-06-26T20:55:14.040Z,"Kuril Islands",earthquake,6.6,9.5,0.101,28,reviewed,us,us
2019-04-21T14:21:22.919Z,55.1654,164.5022,10,4.1,mb,,144,4.058,0.54,us,us70003enl,2019-06-26T20:55:08.040Z,"173 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,10.8,2,0.106,24,reviewed,us,us
2019-04-21T09:24:23.947Z,45.4492,149.8571,80.48,4.4,mb,,180,5.152,0.5,us,us700039ya,2019-06-26T20:55:05.040Z,"Kuril Islands",earthquake,12.3,10.4,0.086,39,reviewed,us,us
2019-04-21T01:38:55.334Z,54.759,164.7128,10,4,mb,,157,3.986,0.86,us,us700039uh,2019-06-26T20:55:03.040Z,"216 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,15.6,2,0.061,73,reviewed,us,us
2019-04-21T00:50:28.437Z,54.778,164.7422,10,4.2,mb,,172,4.009,0.67,us,us700039tt,2019-06-26T20:55:02.040Z,"215 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,12.4,2,0.082,42,reviewed,us,us
2019-04-20T22:46:36.295Z,54.868,164.7136,10,4.8,mb,,133,4.031,0.45,us,us700039sn,2019-06-26T20:55:02.040Z,"206 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,3.2,1.9,0.053,110,reviewed,us,us
2019-04-20T22:34:39.316Z,54.8568,164.6591,10,5.2,mww,,57,3.997,0.58,us,us700039sj,2019-06-26T20:55:02.040Z,"205 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,3.6,1.8,0.038,68,reviewed,us,us
2019-04-20T22:12:16.299Z,54.8456,164.6667,10,4.8,mb,,101,3.997,0.47,us,us700039s4,2019-06-26T20:55:02.040Z,"206 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.5,1.8,0.043,166,reviewed,us,us
2019-04-20T20:43:56.702Z,46.9561,145.735,373.06,4.2,mb,,109,2.037,0.81,us,us700039r2,2019-06-26T20:55:02.040Z,"226 km ESE of Dolinsk, Russia",earthquake,10,6.6,0.054,95,reviewed,us,us
2019-04-19T15:33:09.989Z,54.7806,160.5539,146.55,4.3,mb,,134,2.09,1.04,us,us70003cjt,2019-06-26T20:54:56.040Z,"108 km SSE of Atlasovo, Russia",earthquake,10.6,12,0.087,37,reviewed,us,us
2019-04-19T14:38:05.583Z,50.7961,156.1588,112.08,4.5,mb,,105,2.504,0.88,us,us7000396l,2019-06-26T20:54:56.040Z,"13 km N of Severo-Kuril’sk, Russia",earthquake,10.7,5.5,0.043,156,reviewed,us,us
2019-04-19T04:15:00.227Z,43.3586,146.3203,51.24,4.7,mb,,135,2.691,0.52,us,us7000391w,2019-06-26T20:54:54.040Z,"58 km SSW of Shikotan, Russia",earthquake,8.6,7.5,0.046,140,reviewed,us,us
2019-04-16T15:22:55.077Z,53.8767,160.423,72.47,4.8,mb,,160,1.362,0.71,us,us7000375a,2019-06-26T20:54:43.040Z,"148 km SE of Mil’kovo, Russia",earthquake,11.3,8.9,0.03,333,reviewed,us,us
2019-04-15T05:32:17.505Z,52.1957,157.2475,143.19,4.6,mb,,121,0.954,0.71,us,us7000366l,2019-06-20T19:03:39.040Z,"93 km NE of Ozernovskiy, Russia",earthquake,9.4,6,0.031,314,reviewed,us,us
2019-04-14T21:23:21.996Z,45.0736,149.8301,35,4.6,mb,,159,5.255,0.54,us,us7000361d,2019-06-20T19:03:38.040Z,"154 km E of Kuril’sk, Russia",earthquake,10,2,0.054,100,reviewed,us,us
2019-04-13T07:40:29.736Z,55.4514,164.3497,10,4.1,mb,,151,4.135,0.88,us,us700038ns,2019-06-20T19:03:29.040Z,"145 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,14.5,2,0.12,19,reviewed,us,us
2019-04-13T01:12:26.858Z,51.3134,159.2098,10,4.6,mb,,158,1.747,0.9,us,us7000359e,2019-06-20T19:03:28.040Z,"188 km SSE of Vilyuchinsk, Russia",earthquake,8.7,1.9,0.078,49,reviewed,us,us
2019-04-12T14:08:51.065Z,50.2956,152.699,288.37,4.2,mb,,168,4.195,1.05,us,us700034zj,2019-06-20T19:03:25.040Z,"246 km W of Severo-Kuril’sk, Russia",earthquake,14,13.2,0.1,28,reviewed,us,us
2019-04-12T03:06:41.464Z,51.4213,158.5787,51.72,4.3,mb,,227,1.605,0.49,us,us700038jt,2019-06-20T19:03:20.040Z,"144 km E of Ozernovskiy, Russia",earthquake,15.3,10.7,0.201,8,reviewed,us,us
2019-04-10T04:54:53.148Z,45.3193,154.0291,10,4.6,mb,,94,7.997,0.61,us,us700033gw,2019-06-20T19:03:10.040Z,"east of the Kuril Islands",earthquake,9.5,1.9,0.087,39,reviewed,us,us
2019-04-07T22:30:00.384Z,50.0396,156.2166,83.79,4.4,mb,,169,3.209,0.54,us,us2000kbzp,2019-06-18T15:50:48.040Z,"71 km S of Severo-Kuril’sk, Russia",earthquake,11.8,9.8,0.067,64,reviewed,us,us
2019-04-07T21:24:39.593Z,50.4187,156.277,87.09,4.4,mb,,137,2.834,0.39,us,us2000kby1,2019-06-18T15:50:47.040Z,"30 km SSE of Severo-Kuril’sk, Russia",earthquake,11.6,6.4,0.098,30,reviewed,us,us
2019-04-07T11:44:12.399Z,56.2932,162.6976,37.69,4.3,mb,,104,4.032,0.85,us,us2000kbsp,2019-06-18T15:50:43.040Z,"15 km ENE of Ust’-Kamchatsk Staryy, Russia",earthquake,10.8,10.2,0.064,70,reviewed,us,us
2019-04-06T23:22:48.992Z,53.3443,153.6256,509.24,4.4,mb,,88,2.46,0.6,us,us2000kbk9,2019-06-18T15:50:38.040Z,"283 km NW of Ozernovskiy, Russia",earthquake,8.6,4.8,0.05,116,reviewed,us,us
2019-04-06T10:49:29.414Z,51.693,160.6758,10,4.1,mb,,182,1.821,0.26,us,us7000352z,2019-06-18T15:50:33.040Z,"204 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,6.8,2,0.213,6,reviewed,us,us
2019-04-06T08:11:28.502Z,48.618,152.8708,143.98,4.4,mb,,167,5.435,0.62,us,us2000kb7x,2019-06-18T15:50:32.040Z,"Kuril Islands",earthquake,4.3,10.2,0.078,47,reviewed,us,us
2019-04-03T03:39:56.384Z,46.3218,152.0077,112.07,4.4,mb,,137,7.004,0.38,us,us700034hu,2019-06-18T15:50:09.040Z,"Kuril Islands",earthquake,14.6,11.3,0.139,15,reviewed,us,us
2019-04-03T01:39:17.733Z,47.6877,154.3362,45.05,4.2,mb,,190,5.836,0.69,us,us700034hq,2019-06-18T15:50:08.040Z,"Kuril Islands",earthquake,14.9,10.2,0.106,25,reviewed,us,us
2019-04-01T20:23:35.614Z,52.8688,158.2491,139.07,4.3,mb,,172,0.287,0.44,us,us2000k8tw,2019-06-08T20:51:32.040Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,14.1,7.6,0.084,40,reviewed,us,us
2019-03-31T15:25:41.180Z,52.2254,159.0022,55.95,4.4,mb,,164,0.827,0.43,us,us2000k80t,2019-06-08T20:51:27.040Z,"88 km SSE of Vilyuchinsk, Russia",earthquake,9.1,7.9,0.055,97,reviewed,us,us
2019-03-31T13:15:54.420Z,47.5237,152.834,98.1,4.2,mb,,152,6.398,0.46,us,us2000kcf1,2019-06-08T20:51:39.040Z,"Kuril Islands",earthquake,13.3,9.5,0.1,28,reviewed,us,us
2019-03-30T19:43:51.260Z,52.5187,160.5841,10,4.4,mb,,122,1.279,1.19,us,us2000k7rq,2019-06-08T20:51:26.040Z,"142 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,5.5,1.9,0.088,37,reviewed,us,us
2019-03-29T17:09:19.115Z,47.8935,152.4438,120.86,4.4,mb,,70,6.203,0.75,us,us2000k78l,2019-06-08T20:51:23.040Z,"Kuril Islands",earthquake,9.3,6.3,0.049,118,reviewed,us,us
2019-03-29T01:29:35.761Z,50.4687,159.8356,10,4.3,mb,,231,2.662,0.37,us,us2000k6w9,2019-06-08T20:51:21.040Z,"260 km ESE of Ozernovskiy, Russia",earthquake,13.6,2,0.086,38,reviewed,us,us
2019-03-28T22:16:53.890Z,50.6327,159.7876,10,4.4,mb,,176,2.496,1.15,us,us2000kac6,2019-06-08T20:51:36.040Z,"249 km ESE of Ozernovskiy, Russia",earthquake,13.8,2,0.117,21,reviewed,us,us
2019-03-28T22:06:49.401Z,50.4951,159.943,9,6.2,mww,,17,2.656,0.81,us,us2000k6u4,2019-06-08T20:51:21.040Z,"266 km ESE of Ozernovskiy, Russia",earthquake,5.3,1.6,0.039,64,reviewed,us,us
2019-03-28T18:57:22.025Z,55.4073,163.9741,10,4.2,mb,,165,3.933,1.02,us,us2000k6q7,2019-06-08T20:51:20.040Z,"130 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,6.4,1.9,0.108,24,reviewed,us,us
2019-03-27T07:23:01.879Z,55.026,159.8013,137.86,4.3,mb,,139,2.118,0.42,us,us2000ka54,2019-06-08T20:51:35.040Z,"65 km S of Atlasovo, Russia",earthquake,17.8,15.8,0.116,21,reviewed,us,us
2019-03-26T22:44:23.910Z,55.4611,164.2486,10,4.3,mb,,165,4.092,0.85,us,us1000jm3q,2019-06-08T20:51:14.040Z,"139 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,14.3,1.9,0.147,13,reviewed,us,us
2019-03-26T21:37:43.820Z,55.3188,164.2283,10,4.2,mb,,176,4.004,0.66,us,us2000k9pd,2019-06-08T20:51:34.040Z,"149 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,13.2,2,0.115,21,reviewed,us,us
2019-03-26T19:48:03.579Z,47.1457,152.7502,64.6,4.5,mb,,139,6.762,0.59,us,us2000k9p6,2019-06-08T20:51:34.040Z,"Kuril Islands",earthquake,9.3,8.3,0.069,61,reviewed,us,us
2019-03-26T03:23:41.796Z,55.6138,160.9937,132.45,4.2,mb,,114,2.936,0.49,us,us1000jllt,2019-06-08T20:51:13.040Z,"79 km S of Klyuchi, Russia",earthquake,11.2,11.8,0.053,99,reviewed,us,us
2019-03-25T00:23:14.370Z,48.5297,155.5843,47.7,4.4,mb,,171,4.776,0.97,us,us1000jl3t,2019-06-06T18:54:25.040Z,"241 km S of Severo-Kuril’sk, Russia",earthquake,12.4,8.4,0.11,24,reviewed,us,us
2019-03-24T14:32:56.720Z,48.605,155.3361,35.5,4.8,mb,,170,4.75,0.72,us,us1000jkzz,2019-06-06T18:54:24.040Z,"237 km SSW of Severo-Kuril’sk, Russia",earthquake,10,6.4,0.045,155,reviewed,us,us
2019-03-24T04:38:01.232Z,45.8433,151.9589,35,4.6,mb,,94,6.458,1.23,us,us1000jkwj,2019-06-06T18:54:22.040Z,"Kuril Islands",earthquake,8.1,2,0.049,127,reviewed,us,us
2019-03-22T19:09:30.288Z,48.6593,155.3625,46.29,4.2,mb,,189,4.693,0.91,us,us1000jkfl,2019-06-06T18:54:16.040Z,"230 km SSW of Severo-Kuril’sk, Russia",earthquake,4.7,9.1,0.095,31,reviewed,us,us
2019-03-22T15:20:07.610Z,48.8296,155.2041,45.32,4.1,mb,,204,4.564,0.9,us,us2000k757,2019-06-06T18:54:15.040Z,"215 km SSW of Severo-Kuril’sk, Russia",earthquake,13.7,10.4,0.174,9,reviewed,us,us
2019-03-20T23:45:32.820Z,49.531,155.9015,55.35,4.3,mb,,169,3.755,0.42,us,us1000jjkk,2019-06-06T18:54:08.040Z,"128 km S of Severo-Kuril’sk, Russia",earthquake,10.9,8.4,0.083,41,reviewed,us,us
2019-03-20T04:44:06.782Z,47.9383,155.0081,10,4.3,mb,,181,5.452,0.51,us,us2000k6mu,2019-06-06T18:54:04.040Z,"east of the Kuril Islands",earthquake,12.8,2,0.109,24,reviewed,us,us
2019-03-19T16:03:21.710Z,51.0169,157.8709,37,4.2,mb,,125,2.066,0.65,us,us2000k60g,2019-06-06T18:54:03.040Z,"109 km ESE of Ozernovskiy, Russia",earthquake,10.7,8.8,0.127,17,reviewed,us,us
2019-03-19T03:31:59.091Z,53.9874,160.8977,35,4.5,mb,,134,1.654,0.53,us,us1000jiaa,2019-06-06T18:54:01.040Z,"167 km ESE of Mil’kovo, Russia",earthquake,10,2,0.053,103,reviewed,us,us
2019-03-18T05:31:35.205Z,47.0649,156.3197,10,4.4,mb,,154,6.114,0.99,us,us1000jhts,2019-06-01T21:24:23.040Z,"east of the Kuril Islands",earthquake,10.6,1.9,0.071,57,reviewed,us,us
2019-03-17T00:57:55.310Z,45.3199,144.5691,272.62,4.5,mb,,130,1.851,0.85,us,us1000jh9u,2019-06-01T21:24:21.040Z,"144 km NE of Mombetsu, Japan",earthquake,8.2,6.6,0.057,90,reviewed,us,us
2019-03-16T21:23:03.780Z,55.2969,164.2741,10,4.1,mb,,135,4.014,1.16,us,us1000jkdg,2019-06-01T21:24:29.040Z,"153 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,10.2,1.9,0.092,32,reviewed,us,us
2019-03-16T04:54:56.190Z,44.651,146.422,181.67,4.3,mb,,144,2.796,1.07,us,us1000jgy3,2019-06-01T21:24:17.040Z,"79 km NE of Otrada, Russia",earthquake,10.1,9.1,0.065,66,reviewed,us,us
2019-03-15T07:41:46.050Z,53.5187,161.2431,38.9,4.3,mb,,167,1.634,0.84,us,us1000jg94,2019-06-01T21:24:15.040Z,"180 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,10.8,8.1,0.093,33,reviewed,us,us
2019-03-10T09:52:13.170Z,44.159,148.2887,38.26,5.1,mb,,146,4.1,0.63,us,us1000jd6u,2019-05-24T21:21:26.040Z,"123 km SSE of Kuril’sk, Russia",earthquake,9.5,6.9,0.048,138,reviewed,us,us
2019-03-08T02:47:20.810Z,54.2959,159.8076,109.11,4.5,mb,,116,1.449,0.83,us,us1000jc89,2019-05-24T21:21:16.040Z,"88 km ESE of Mil’kovo, Russia",earthquake,11,8.6,0.106,26,reviewed,us,us
2019-03-07T22:34:22.530Z,46.8422,153.0155,51.74,4.3,mb,,168,6.96,0.77,us,us1000jgkp,2019-05-24T21:21:39.040Z,"Kuril Islands",earthquake,8,10.7,0.217,6,reviewed,us,us
2019-03-07T20:16:16.080Z,48.4261,153.1102,121.71,4.9,mb,,134,5.517,0.75,us,us1000jc18,2019-05-24T21:21:15.040Z,"Kuril Islands",earthquake,8.6,6.1,0.035,257,reviewed,us,us
2019-03-06T16:30:17.090Z,55.1719,164.4589,10,4.7,mb,,71,4.04,0.95,us,us1000jb8w,2019-05-24T21:21:08.040Z,"171 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.7,1.9,0.037,223,reviewed,us,us
2019-03-05T11:16:48.850Z,46.2836,148.6406,58.41,4.4,mb,,163,4.107,0.41,us,us1000jauy,2019-05-24T21:21:06.040Z,"131 km NNE of Kuril’sk, Russia",earthquake,11.7,11.9,0.064,70,reviewed,us,us
2019-03-03T14:51:42.360Z,48.7613,153.2484,121.99,4.3,mb,,134,5.182,0.67,us,us1000je6q,2019-05-14T18:36:26.040Z,"297 km SW of Severo-Kuril’sk, Russia",earthquake,11.4,7.6,0.064,70,reviewed,us,us
2019-03-02T08:06:08.800Z,46.1831,149.7916,173.63,4.6,mb,,132,4.91,0.66,us,us1000j9ty,2019-05-14T18:36:16.040Z,"183 km NE of Kuril’sk, Russia",earthquake,6.2,7.3,0.068,65,reviewed,us,us
2019-02-28T20:45:02.340Z,50.3698,155.6102,141.81,4.6,mb,,175,3.034,0.72,us,us1000j8xe,2019-05-14T18:36:13.040Z,"49 km SW of Severo-Kuril’sk, Russia",earthquake,12,8.8,0.047,134,reviewed,us,us
2019-02-27T05:11:59.230Z,53.5802,161.6118,35,4.5,mb,,165,1.863,0.73,us,us2000jpe4,2019-05-14T18:36:32.040Z,"206 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.8,2,0.048,126,reviewed,us,us
2019-02-25T17:13:53.860Z,45.0483,147.7935,104.71,5,mww,,85,3.829,1.01,us,us2000jmwx,2019-05-11T17:40:52.040Z,"20 km SSW of Kuril’sk, Russia",earthquake,9.6,4.8,0.071,19,reviewed,us,us
2019-02-25T14:49:55.480Z,43.9791,148.2896,35,4.6,mb,,182,4.109,0.52,us,us2000jmv8,2019-05-11T17:40:51.040Z,"127 km E of Shikotan, Russia",earthquake,11,2,0.057,94,reviewed,us,us
2019-02-22T08:01:36.900Z,49.3891,156.1871,35,4.7,mb,,156,3.843,0.62,us,us2000jle4,2019-05-11T17:40:44.040Z,"143 km S of Severo-Kuril’sk, Russia",earthquake,9.2,2,0.073,57,reviewed,us,us
2019-02-21T18:38:59.130Z,55.0114,163.0693,10,4,mb,,176,3.28,0.24,us,us1000j9fu,2019-05-11T17:40:32.040Z,"140 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,12.2,2,0.15,12,reviewed,us,us
2019-02-21T16:07:11.830Z,54.6908,164.6169,10,4.8,mb,,85,3.908,0.69,us,us2000jl4j,2019-05-11T17:40:43.040Z,"218 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.8,1.8,0.037,226,reviewed,us,us
2019-02-21T05:41:58.350Z,52.2578,160.5093,10,4.4,mb,,154,1.368,0.78,us,us2000jkzc,2019-05-11T17:40:43.040Z,"153 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,4,1.9,0.08,45,reviewed,us,us
2019-02-20T17:13:50.080Z,50.0633,155.0361,132.13,4,mb,,195,3.724,0.37,us,us1000j9dp,2019-05-11T17:40:30.040Z,"103 km SW of Severo-Kuril’sk, Russia",earthquake,11.7,14.4,0.11,22,reviewed,us,us
2019-02-20T14:13:44.600Z,53.598,161.2836,40.21,4.6,mb,,164,1.681,0.72,us,us2000jkmy,2019-05-11T17:40:42.040Z,"185 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,10.2,7.6,0.066,67,reviewed,us,us
2019-02-19T19:55:13.970Z,47.6845,153.5853,10,4.3,mb,,189,6.032,0.58,us,us1000j8v2,2019-05-11T17:40:30.040Z,"Kuril Islands",earthquake,12.2,2,0.116,21,reviewed,us,us
2019-02-19T16:44:40.700Z,47.6946,153.4514,45.4,4.3,mb,,192,6.061,0.25,us,us1000j8ux,2019-05-11T17:40:30.040Z,"Kuril Islands",earthquake,16.2,15.5,0.217,6,reviewed,us,us
2019-02-19T01:17:09.520Z,47.0558,153.8031,10,4.5,mb,,153,6.556,0.75,us,us1000j8ua,2019-05-11T17:40:29.040Z,"Kuril Islands",earthquake,12.3,1.9,0.116,22,reviewed,us,us
2019-02-19T00:26:45.040Z,53.4373,161.4133,13.92,4.6,mb,,117,1.712,0.75,us,us2000jjt9,2019-05-11T17:40:38.040Z,"189 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,5.3,4.3,0.054,101,reviewed,us,us
2019-02-18T15:16:30.530Z,50.042,154.6493,144.97,4.8,mb,,135,3.611,0.64,us,us2000jjjt,2019-05-01T22:01:02.040Z,"126 km SW of Severo-Kuril’sk, Russia",earthquake,6.9,7.3,0.031,311,reviewed,us,us
2019-02-18T03:06:32.890Z,53.5379,161.4733,10,4.5,mb,,137,1.771,1.04,us,us2000jjf1,2019-05-01T22:01:00.040Z,"196 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,6.7,1.7,0.07,60,reviewed,us,us
2019-02-17T18:17:28.910Z,53.3639,161.6166,10,4.4,mb,,164,1.817,1.18,us,us2000jpn8,2019-05-01T22:01:15.040Z,"201 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,7,1.9,0.155,12,reviewed,us,us
2019-02-17T17:01:31.570Z,53.6171,161.2733,10,4.4,mb,,175,1.682,1.04,us,us2000jja8,2019-05-01T22:00:58.040Z,"185 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,10.4,1.8,0.126,18,reviewed,us,us
2019-02-17T15:43:03.500Z,53.6037,161.6219,10,4.1,mb,,141,1.875,0.57,us,us2000jpnb,2019-05-01T22:01:15.040Z,"207 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,11.6,2,0.198,8,reviewed,us,us
2019-02-17T15:40:16.450Z,53.5014,161.6387,10,4.5,mb,,115,1.858,0.82,us,us2000jpn6,2019-05-01T22:01:15.040Z,"205 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,7.2,1.9,0.116,22,reviewed,us,us
2019-02-17T15:39:03.890Z,53.5821,161.6147,10,4.4,mb,,142,1.865,0.44,us,us2000jpna,2019-05-01T22:01:15.040Z,"206 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,11.2,2,0.179,11,reviewed,us,us
2019-02-17T15:36:32.080Z,53.6215,161.6886,10,4.1,mb,,164,1.918,0.66,us,us2000jpnd,2019-05-01T22:01:16.040Z,"212 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,14.6,2,0.262,4,reviewed,us,us
2019-02-17T05:07:15.750Z,53.4121,161.8897,10,4.3,mb,,168,1.986,0.63,us,us2000jpmq,2019-05-01T22:01:14.040Z,"220 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,5.1,2,0.154,12,reviewed,us,us
2019-02-16T23:22:23.770Z,54.8393,163.2675,10,4.1,mb,,181,3.28,0.54,us,us2000jj0k,2019-05-01T22:00:54.040Z,"162 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,15.7,2,0.1,27,reviewed,us,us
2019-02-16T21:49:19.570Z,53.491,161.4278,10,4.6,mb,,145,1.733,1.24,us,us2000jiyt,2019-05-01T22:00:53.040Z,"191 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,7.1,1.9,0.086,40,reviewed,us,us
2019-02-16T12:52:03.400Z,54.7697,164.5431,10,4,mb,,179,3.9,0.7,us,us2000jix8,2019-05-01T22:00:52.040Z,"208 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.3,1.9,0.105,24,reviewed,us,us
2019-02-16T12:20:24.360Z,54.7486,164.5242,10,4.2,mb,,131,3.881,0.46,us,us2000jiut,2019-05-01T22:00:52.040Z,"209 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,6.9,1.8,0.062,73,reviewed,us,us
2019-02-16T02:53:21.620Z,45.3075,151.4987,35,4.8,mb,,190,6.293,1.12,us,us2000jipk,2019-05-01T22:00:50.040Z,"284 km E of Kuril’sk, Russia",earthquake,6.9,2,0.067,68,reviewed,us,us
2019-02-15T23:21:45.930Z,53.9876,160.1438,66.24,4.6,mb,,95,1.315,1.11,us,us2000jimp,2019-05-01T22:00:49.040Z,"126 km SE of Mil’kovo, Russia",earthquake,9.4,7,0.057,92,reviewed,us,us
2019-02-15T08:11:49.360Z,48.5052,152.8598,139.96,4,mb,,173,5.535,0.67,us,us2000jnz6,2019-05-01T22:01:11.040Z,"Kuril Islands",earthquake,9.2,12.7,0.108,23,reviewed,us,us
2019-02-14T18:53:16.290Z,45.7571,151.0705,75.02,4.6,mb,,174,5.876,1.04,us,us2000ji3c,2019-05-01T22:00:44.040Z,"256 km ENE of Kuril’sk, Russia",earthquake,12.9,11.2,0.086,40,reviewed,us,us
2019-02-14T18:24:30.570Z,52.569,158.6235,81.09,4.3,mb,,147,0.455,1,us,us2000jifb,2019-05-01T22:00:48.040Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,10.6,7.9,0.065,66,reviewed,us,us
2019-02-14T12:35:32.920Z,54.8376,164.6171,10,4.5,mb,,165,3.967,0.71,us,us2000jhxb,2019-05-01T22:00:43.040Z,"205 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.6,1.9,0.058,86,reviewed,us,us
2019-02-14T09:09:52.169Z,54.4342,164.2892,10,4.1,mb,,169,3.635,0.54,us,us2000jnlx,2019-05-01T22:01:09.040Z,"230 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,16.4,2,0.1,28,reviewed,us,us
2019-02-14T07:25:25.690Z,44.4996,145.6131,44.61,4.3,mb,,138,2.201,0.92,us,us2000jnlt,2019-05-01T22:01:09.040Z,"51 km NNW of Otrada, Russia",earthquake,8.8,5.8,0.105,26,reviewed,us,us
2019-02-14T07:18:53.790Z,45.7287,150.3159,84.93,4.9,mb,,135,5.374,0.49,us,us2000jhsr,2019-05-01T22:00:42.040Z,"198 km ENE of Kuril’sk, Russia",earthquake,9.4,6.7,0.064,75,reviewed,us,us
2019-02-14T04:52:11.370Z,45.3957,151.6399,35,4.6,mb,,106,6.567,0.96,us,us2000jnlq,2019-05-01T22:01:09.040Z,"295 km E of Kuril’sk, Russia",earthquake,11.7,2,0.07,61,reviewed,us,us
2019-02-13T11:44:01.840Z,45.3868,151.3158,35,4.9,mww,,45,6.146,0.64,us,us2000jh6t,2019-05-01T22:00:38.040Z,"270 km E of Kuril’sk, Russia",earthquake,8.8,1.9,0.098,10,reviewed,us,us
2019-02-13T10:02:52.683Z,45.4153,151.3855,22,5,mww,,116,6.184,0.72,us,us2000jh67,2019-05-01T22:00:38.040Z,"275 km E of Kuril’sk, Russia",earthquake,8.2,4.8,0.075,17,reviewed,us,us
2019-02-13T09:25:31.340Z,45.436,151.2925,32.67,4.9,mb,,136,6.115,0.68,us,us2000jh5l,2019-05-01T22:00:38.040Z,"268 km E of Kuril’sk, Russia",earthquake,9.5,5.9,0.042,174,reviewed,us,us
2019-02-13T08:48:52.914Z,45.4151,151.6192,10,4.2,mb,,188,6.555,0.59,us,us2000jnlh,2019-05-01T22:01:09.040Z,"294 km E of Kuril’sk, Russia",earthquake,12.1,2,0.176,12,reviewed,us,us
2019-02-13T06:34:29.590Z,54.6631,160.6438,101.83,4.9,mww,,61,2.023,1.14,us,us2000jh3c,2019-05-01T22:00:37.040Z,"122 km SSE of Atlasovo, Russia",earthquake,5.6,5.8,0.078,16,reviewed,us,us
2019-02-11T17:28:27.090Z,51.537,156.9133,136.6,4.9,mb,,128,1.646,0.76,us,us2000jgc6,2019-04-25T15:32:08.040Z,"28 km E of Ozernovskiy, Russia",earthquake,10.2,6.9,0.029,363,reviewed,us,us
2019-02-09T02:24:22.070Z,43.8606,145.5657,115.99,4.9,mb,,138,2.161,1.1,us,us2000jfk0,2019-04-25T15:31:58.040Z,"30 km SW of Yuzhno-Kurilsk, Russia",earthquake,8.5,6.1,0.028,397,reviewed,us,us
2019-02-08T17:08:37.870Z,52.6654,158.7277,76.14,4.6,mb,,105,0.361,0.64,us,us2000jfe5,2019-04-25T15:31:56.040Z,"36 km SE of Vilyuchinsk, Russia",earthquake,9,4.8,0.033,275,reviewed,us,us
2019-02-06T19:57:50.230Z,55.4307,160.6594,73.23,4.1,mb,,140,2.685,0.82,us,us2000jnbl,2019-04-25T15:31:47.040Z,"67 km ESE of Atlasovo, Russia",earthquake,13.5,15.7,0.077,46,reviewed,us,us
2019-02-05T07:47:33.600Z,54.8684,164.7952,10,4.2,mb,,138,4.074,0.35,us,us2000jdiz,2019-04-25T15:31:41.040Z,"210 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,6.6,1.9,0.065,66,reviewed,us,us
2019-02-05T07:41:45.450Z,54.8414,164.5051,10,4.2,mb,,171,4.377,0.65,us,us2000jdj7,2019-04-25T15:31:41.040Z,"200 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,6.9,2,0.08,44,reviewed,us,us
